time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
2.09575,-0.0118931,-0.00113957,1.50487,0.0188312,0.00714011,0.0024429,0.999794,0.0376325,0.0143698,0.00461637
2.10549,-0.011849,-0.00111768,1.50479,0.0186785,0.00725214,0.00244005,0.999796,0.0373267,0.014593,0.00460869
2.11554,-0.0117902,-0.00107714,1.50475,0.0185282,0.00734655,0.00244004,0.999798,0.0370256,0.0147811,0.00460737
2.12562,-0.0117334,-0.00103586,1.50471,0.0184122,0.00743575,0.00244327,0.9998,0.0367931,0.0149591,0.00461228
2.13559,-0.0116706,-0.000981672,1.50467,0.0183129,0.00752267,0.00245262,0.999801,0.036594,0.0151327,0.00462929
2.14567,-0.011606,-0.000923628,1.50464,0.01824,0.00759804,0.00246608,0.999802,0.0364477,0.0152836,0.00465457
2.15573,-0.011548,-0.000871586,1.50462,0.0181488,0.00766347,0.00250277,0.999803,0.0362644,0.0154154,0.00472696
2.16566,-0.0114737,-0.00080673,1.50461,0.0180856,0.00769515,0.00252427,0.999804,0.0361375,0.0154792,0.0047698
2.17588,-0.0113932,-0.000735225,1.50461,0.0180241,0.00770255,0.0025484,0.999805,0.036014,0.0154946,0.00481874
2.18581,-0.0113057,-0.000650267,1.50463,0.0179761,0.00768174,0.00257519,0.999806,0.0359177,0.0154537,0.00487381
2.19558,-0.0112076,-0.000548581,1.50465,0.0179428,0.00764405,0.00260639,0.999806,0.0358507,0.0153793,0.00493806
2.20558,-0.0110997,-0.000430766,1.50469,0.0179207,0.0075938,0.00265265,0.999807,0.035806,0.0152803,0.00503271
2.2156,-0.0109542,-0.000279745,1.50477,0.0179552,0.00753,0.00267062,0.999807,0.035875,0.0151536,0.00507041
2.22558,-0.0107965,-9.95787e-05,1.50486,0.0179968,0.00751532,0.00267021,0.999806,0.0359584,0.0151244,0.00506948
2.23563,-0.0106175,0.000101912,1.50496,0.0180427,0.00750228,0.00267243,0.999806,0.0360502,0.0150987,0.00507369
2.24561,-0.0104526,0.000312063,1.50506,0.0180597,0.00749811,0.00269894,0.999805,0.0360839,0.0150914,0.00512661
2.25551,-0.0102805,0.000528159,1.50517,0.0180789,0.00748968,0.0027251,0.999805,0.0361218,0.0150755,0.00517894
2.26557,-0.0101025,0.00075262,1.5053,0.0180996,0.00746356,0.00275411,0.999805,0.036163,0.0150245,0.00523758
2.27553,-0.00990321,0.000974069,1.50546,0.0181219,0.00735847,0.00279907,0.999805,0.0362073,0.0148161,0.00533096
2.28544,-0.00970357,0.00119623,1.50562,0.0181524,0.00723266,0.00284126,0.999805,0.0362684,0.0145662,0.00541943
2.2957,-0.00947203,0.00145224,1.50583,0.0182465,0.00708758,0.00285106,0.999804,0.0364572,0.0142769,0.00544293
2.30557,-0.00926234,0.00170292,1.50602,0.0183644,0.00693949,0.00286365,0.999803,0.0366936,0.0139819,0.00547186
2.31551,-0.00908521,0.0019312,1.50619,0.0184859,0.00678856,0.00289383,0.999802,0.0369371,0.0136818,0.00553607
2.32555,-0.0089442,0.00215177,1.50634,0.0186019,0.00667186,0.00291298,0.9998,0.0371694,0.0134498,0.0055771
2.33547,-0.00882408,0.0023524,1.50645,0.0186961,0.00655264,0.00294776,0.999799,0.0373581,0.0132133,0.00564984
2.34561,-0.00870711,0.00253758,1.50653,0.0188038,0.00643666,0.00297477,0.999798,0.0375737,0.012983,0.00570679
2.35572,-0.00860776,0.00273834,1.50663,0.0189178,0.006301,0.00300215,0.999797,0.0378022,0.0127134,0.00576518
2.36554,-0.00848722,0.00293108,1.50672,0.0190816,0.00614215,0.00301223,0.999795,0.0381304,0.012397,0.0057893
2.37561,-0.00836144,0.00313291,1.50682,0.0193055,0.00596518,0.00300728,0.999791,0.0385795,0.0120443,0.00578344
2.38549,-0.00824403,0.00330398,1.5069,0.0195494,0.00571989,0.00302466,0.999788,0.0390684,0.0115559,0.00582482
2.39558,-0.00815627,0.00347531,1.50695,0.0198041,0.00551157,0.00302132,0.999784,0.0395792,0.0111407,0.00582342
2.40552,-0.00807993,0.00363895,1.50697,0.0200591,0.00529411,0.00301704,0.99978,0.0400904,0.0107071,0.00582072
2.41559,-0.00801166,0.00377292,1.50697,0.0202938,0.00500969,0.00304194,0.999777,0.0405613,0.0101408,0.00587954
2.42556,-0.00799402,0.00390109,1.50692,0.020502,0.00479164,0.00306415,0.999774,0.0409788,0.00970691,0.00593076
2.43556,-0.00797329,0.00406789,1.50689,0.0206938,0.0045781,0.00307712,0.999771,0.0413636,0.00928158,0.00596365
2.44551,-0.0079662,0.00420871,1.50683,0.0208792,0.00439029,0.00309161,0.999768,0.0417353,0.00890775,0.00599872
2.45578,-0.00796082,0.00430757,1.50671,0.0210776,0.0042363,0.00310009,0.999764,0.042133,0.00860139,0.00602039
2.46551,-0.0079701,0.00439791,1.50656,0.0212627,0.00411163,0.00310564,0.999761,0.042504,0.00835345,0.0060352
2.47567,-0.0079888,0.00449658,1.50642,0.021427,0.00399322,0.00311247,0.999758,0.0428332,0.00811798,0.00605255
2.48571,-0.00802046,0.00458328,1.50626,0.0215794,0.00388843,0.00311791,0.999755,0.0431386,0.0079096,0.0060667
2.49566,-0.00806332,0.00466545,1.50607,0.021723,0.0038013,0.00312599,0.999752,0.0434263,0.0077366,0.00608549
2.50553,-0.00812212,0.00473857,1.50587,0.0218658,0.00373276,0.00313358,0.999749,0.0437124,0.00760075,0.00610256
2.51556,-0.00817919,0.00478721,1.50564,0.0220165,0.00369086,0.00314018,0.999746,0.0440141,0.00751818,0.00611646
2.52548,-0.00826386,0.00483404,1.5054,0.0221195,0.00367198,0.00316397,0.999744,0.0442201,0.00748213,0.00616409
2.53553,-0.008333,0.00487856,1.50517,0.0222073,0.00361838,0.00320841,0.999742,0.0443956,0.00737747,0.00625466
2.54547,-0.00842263,0.00491023,1.5049,0.0222884,0.00362087,0.00323889,0.99974,0.0445576,0.0073843,0.0063149
2.55551,-0.00851849,0.00493649,1.50463,0.0223584,0.00363386,0.00327279,0.999738,0.0446974,0.00741223,0.0063816
2.56554,-0.00861479,0.00495667,1.50435,0.0224189,0.00363431,0.0033196,0.999737,0.044818,0.00741561,0.00647472
2.57556,-0.00872405,0.0049699,1.50408,0.0224721,0.0036489,0.00336407,0.999735,0.044924,0.00744713,0.00656259
2.58549,-0.0088374,0.00497216,1.50382,0.0225167,0.00368694,0.00340426,0.999734,0.0450128,0.00752528,0.00664091
2.59553,-0.00895022,0.00496378,1.50356,0.0225515,0.00372545,0.00344225,0.999733,0.0450819,0.00760423,0.00671488
2.60562,-0.00904495,0.00496779,1.50336,0.022626,0.00377449,0.00345313,0.999731,0.0452306,0.00770329,0.00673385
2.61566,-0.00914452,0.00496476,1.50317,0.0227092,0.00383711,0.00346878,0.999729,0.0453964,0.00782977,0.00676167
2.62557,-0.00925647,0.00495222,1.50299,0.0227934,0.00392754,0.00348272,0.999726,0.0455642,0.00801179,0.00678476
2.6356,-0.00936477,0.00492202,1.50283,0.0228736,0.00402983,0.00349244,0.999724,0.045724,0.0082173,0.00679889
2.64561,-0.00946622,0.00489028,1.50271,0.0229361,0.00413883,0.00349867,0.999722,0.0458483,0.00843596,0.00680584
2.65563,-0.00956663,0.00485492,1.50261,0.0229768,0.00424999,0.00350277,0.999721,0.0459289,0.00865868,0.0068086
2.66553,-0.00966174,0.00479651,1.50251,0.0230198,0.00436617,0.00350155,0.999719,0.0460142,0.00889121,0.00680043
2.67553,-0.00974464,0.00476649,1.50248,0.0230531,0.00446613,0.00349046,0.999718,0.0460803,0.00909081,0.00677336
2.6855,-0.00982375,0.0047217,1.50247,0.0230892,0.00457397,0.00347354,0.999717,0.0461519,0.00930589,0.00673425
2.69554,-0.00990511,0.00465984,1.50248,0.0231167,0.00468563,0.00346586,0.999716,0.0462063,0.00952898,0.00671346
2.70551,-0.0099655,0.00460934,1.50254,0.0231526,0.00480012,0.00344516,0.999714,0.0462776,0.00975717,0.00666646
2.71552,-0.0100269,0.00455539,1.50261,0.0231903,0.00493354,0.00342704,0.999713,0.0463525,0.0100234,0.00662368
2.72566,-0.0100849,0.00449053,1.50268,0.0232209,0.00509017,0.00340996,0.999712,0.0464129,0.010336,0.00658196
2.73553,-0.0101349,0.00442344,1.50278,0.023234,0.00525665,0.0033923,0.999711,0.0464382,0.0106681,0.00653879
2.74562,-0.0101719,0.00435748,1.50289,0.0232212,0.00542012,0.00337273,0.99971,0.0464119,0.010994,0.00649223
2.75557,-0.0102021,0.0042934,1.50301,0.0231775,0.00558212,0.00335346,0.99971,0.0463237,0.0113167,0.00644668
2.76543,-0.0102271,0.00423242,1.50314,0.0231175,0.00573394,0.00333453,0.999711,0.0462028,0.011619,0.0064025
2.77566,-0.0102538,0.00416903,1.50328,0.0230421,0.00590265,0.00330871,0.999712,0.0460514,0.0119547,0.00634398
2.78561,-0.0102796,0.00409868,1.50344,0.0229737,0.0060615,0.00327786,0.999712,0.045914,0.0122704,0.00627583
2.79551,-0.0103066,0.00400861,1.50362,0.0228802,0.00619059,0.00326436,0.999714,0.0457265,0.0125273,0.00624409
2.80559,-0.0103258,0.00390722,1.50384,0.0227783,0.006292,0.00324424,0.999716,0.0455222,0.0127286,0.00620054
2.81567,-0.0103382,0.00380572,1.50409,0.0226555,0.00638514,0.00322342,0.999718,0.0452762,0.0129131,0.00615626
2.82541,-0.0103421,0.00369721,1.50435,0.0225231,0.00645653,0.00320717,0.99972,0.0450113,0.0130543,0.00612226
2.83555,-0.0103383,0.00358927,1.50463,0.0223846,0.00651215,0.00319581,0.999723,0.044734,0.0131642,0.00609888
2.84553,-0.0103219,0.0034769,1.50491,0.0222471,0.00656008,0.00318684,0.999726,0.0444587,0.0132587,0.00608061
2.85548,-0.010294,0.00336805,1.50517,0.0221163,0.00661221,0.00317453,0.999729,0.0441969,0.0133616,0.00605544
2.86553,-0.010246,0.00326771,1.50544,0.0219903,0.00665972,0.00316182,0.999731,0.0439448,0.0134553,0.00602963
2.87552,-0.0101719,0.00316846,1.50568,0.0218833,0.00665881,0.00316311,0.999733,0.0437306,0.0134529,0.00603368
2.88554,-0.0101022,0.00308468,1.5059,0.0217842,0.00666707,0.00316354,0.999735,0.0435325,0.0134689,0.00603552
2.89565,-0.0100333,0.00301068,1.50608,0.0216994,0.00667645,0.00316157,0.999737,0.0433627,0.013487,0.00603231
2.90565,-0.00996272,0.00294903,1.50624,0.0216195,0.00666932,0.0031623,0.999739,0.0432028,0.0134723,0.00603515
2.91556,-0.00989334,0.00289596,1.50636,0.0215298,0.0066517,0.00316302,0.999741,0.0430235,0.0134365,0.00603856
2.92559,-0.00984232,0.00285935,1.50643,0.0214302,0.00668016,0.00314718,0.999743,0.0428244,0.0134922,0.006007
2.93556,-0.00976705,0.00282466,1.50648,0.0213258,0.00664887,0.00314071,0.999746,0.0426157,0.0134287,0.00599681
2.94552,-0.00971163,0.00280388,1.50649,0.0212123,0.00665773,0.00311772,0.999748,0.0423889,0.0134448,0.00595199
2.95566,-0.00965205,0.00278635,1.50648,0.021102,0.00665472,0.00309561,0.99975,0.0421686,0.0134372,0.00590938
2.9655,-0.00957828,0.0027725,1.50647,0.0210185,0.00658938,0.00309003,0.999753,0.0420019,0.0133058,0.00590209
2.97563,-0.0095076,0.00276618,1.50643,0.0209525,0.00652528,0.00308886,0.999754,0.0418704,0.0131772,0.00590331
2.98552,-0.00944446,0.00275834,1.50638,0.0209042,0.00645463,0.00308842,0.999756,0.041774,0.0130356,0.00590601
2.99548,-0.00937208,0.00276417,1.50632,0.020878,0.0063743,0.00307436,0.999757,0.0417222,0.0128742,0.00588159
3.00566,-0.00930319,0.00277082,1.50624,0.0208487,0.0062857,0.00305817,0.999758,0.0416643,0.0126962,0.00585327
3.01565,-0.00924885,0.00277883,1.50614,0.0208089,0.00618217,0.00305753,0.99976,0.0415853,0.0124889,0.00585679
3.02551,-0.00919234,0.00279601,1.50603,0.0207856,0.00605866,0.00304698,0.999761,0.0415394,0.0122414,0.00584111
3.03561,-0.00913956,0.00281231,1.50592,0.0207813,0.00591501,0.00303859,0.999762,0.0415317,0.0119538,0.00583033
3.04549,-0.0090903,0.00283088,1.5058,0.0208022,0.00576765,0.00303565,0.999762,0.0415744,0.0116591,0.00583033
3.05567,-0.00904906,0.0028548,1.50566,0.020839,0.00566021,0.00302477,0.999762,0.0416486,0.011444,0.00581261
3.0656,-0.00901664,0.0028712,1.50547,0.0208507,0.00556085,0.00305014,0.999762,0.0416722,0.0112465,0.00586735
3.07553,-0.00897079,0.00289653,1.50526,0.020863,0.00542963,0.00308374,0.999763,0.0416972,0.0109856,0.00593986
3.08552,-0.00892082,0.00292751,1.505,0.0208755,0.00530017,0.00311645,0.999763,0.0417226,0.0107282,0.00601051
3.0956,-0.00887216,0.00295331,1.50468,0.0208984,0.00517301,0.00314519,0.999763,0.0417688,0.0104752,0.00607305
3.10557,-0.00884648,0.00299135,1.5043,0.0209155,0.00510339,0.00316095,0.999763,0.0418033,0.0103368,0.00610729
3.11549,-0.00881859,0.00301932,1.50389,0.020941,0.00503948,0.00317869,0.999763,0.0418543,0.0102099,0.00614517
3.12557,-0.00880158,0.00306368,1.50347,0.0209612,0.00497208,0.00319866,0.999763,0.041895,0.0100761,0.00618772
3.13562,-0.00876497,0.00309108,1.50307,0.0209815,0.00485286,0.00323455,0.999763,0.041936,0.00983931,0.00626428
3.14553,-0.00870741,0.00311894,1.50269,0.0210449,0.00473544,0.00324348,0.999762,0.0420635,0.0096053,0.00628643
3.15552,-0.00866271,0.00317961,1.50234,0.0211094,0.00462212,0.00324407,0.999761,0.0421931,0.00937914,0.00629176
3.16551,-0.00868973,0.00320581,1.50195,0.021127,0.00453731,0.00328209,0.999761,0.0422285,0.00921126,0.0063712
3.17549,-0.00872063,0.00323086,1.50159,0.0211453,0.00446081,0.00331776,0.999761,0.0422653,0.00905993,0.00644559
3.18554,-0.00875032,0.00325535,1.50126,0.021165,0.00439637,0.00335045,0.999761,0.0423048,0.00893258,0.00651349
3.19567,-0.00878055,0.00327213,1.50098,0.0211846,0.00434297,0.00337573,0.99976,0.0423441,0.008827,0.00656613
3.2056,-0.00881152,0.003285,1.50073,0.0211996,0.00429281,0.0033998,0.99976,0.0423742,0.00872782,0.00661625
3.21545,-0.00885166,0.00329884,1.50051,0.021221,0.00425322,0.00342471,0.99976,0.0424169,0.00864985,0.00666756
3.22554,-0.00891727,0.00331648,1.50031,0.0212451,0.00427187,0.00343802,0.999759,0.0424649,0.00868788,0.00669317
3.23558,-0.00898031,0.00332965,1.50016,0.0212707,0.00429998,0.00344817,0.999759,0.0425159,0.00874468,0.00671206
3.24552,-0.0090365,0.00333131,1.50004,0.0212919,0.00432687,0.00345548,0.999758,0.0425581,0.0087989,0.00672534
3.25557,-0.00908749,0.00332008,1.49995,0.0213127,0.0043665,0.00345969,0.999757,0.0425994,0.00887847,0.00673188
3.26556,-0.00913109,0.00330795,1.49991,0.0213322,0.00438424,0.00347309,0.999757,0.0426382,0.00891465,0.00675775
3.27569,-0.00919583,0.00331609,1.49992,0.0213433,0.00443143,0.0034837,0.999756,0.0426599,0.00900952,0.00677687
3.28563,-0.00925405,0.00331713,1.49996,0.0213509,0.0044787,0.00349555,0.999756,0.0426748,0.0091046,0.00679848
3.29559,-0.00929242,0.00330076,1.50003,0.0213552,0.00448281,0.00351945,0.999756,0.0426832,0.00911387,0.00684606
3.30566,-0.00931037,0.00329874,1.50015,0.021391,0.00447777,0.00352374,0.999755,0.0427548,0.00910423,0.00685452
3.31552,-0.00933722,0.00329211,1.50028,0.0214263,0.00446548,0.00352827,0.999754,0.0428254,0.00908009,0.00686378
3.32559,-0.00937063,0.00328312,1.50041,0.0214623,0.0044593,0.00353258,0.999753,0.0428974,0.00906817,0.00687234
3.33566,-0.00940309,0.00327113,1.50054,0.0214993,0.00445061,0.00353513,0.999753,0.0429714,0.00905114,0.00687747
3.34557,-0.0094365,0.00325665,1.50065,0.0215312,0.00444701,0.00353356,0.999752,0.0430353,0.0090441,0.0068742
3.35559,-0.00946573,0.0032471,1.50076,0.0215582,0.00444911,0.00352662,0.999751,0.0430894,0.00904818,0.00686
3.36568,-0.00949312,0.00323785,1.50086,0.0215845,0.00445512,0.00351805,0.999751,0.0431421,0.00906001,0.00684236
3.37568,-0.00953045,0.00322856,1.50097,0.021611,0.00449963,0.00350626,0.99975,0.0431948,0.00914868,0.00681662
3.38568,-0.00958414,0.00321407,1.50114,0.0216462,0.00454332,0.00349977,0.999749,0.0432651,0.00923601,0.00680145
3.39562,-0.00965518,0.0031913,1.50137,0.0216918,0.00457712,0.00349567,0.999748,0.0433562,0.00930373,0.00679135
3.40555,-0.00975166,0.00314901,1.50162,0.0217055,0.00460957,0.0035085,0.999748,0.0433832,0.00936925,0.00681548
3.41561,-0.00985143,0.00310057,1.5019,0.0217214,0.00462758,0.00352314,0.999747,0.0434147,0.00940602,0.00684382
3.42556,-0.0099527,0.00304801,1.50217,0.0217409,0.00463776,0.00353969,0.999747,0.0434536,0.00942722,0.0068763
3.43554,-0.010043,0.00299697,1.50243,0.0217702,0.00463426,0.00356099,0.999746,0.043512,0.00942134,0.00691875
3.4455,-0.0100713,0.00293767,1.5027,0.0218161,0.00453134,0.00361189,0.999745,0.043604,0.0092181,0.00702459
3.45558,-0.0101711,0.00288313,1.50289,0.0218558,0.00456122,0.0036337,0.999744,0.043683,0.00927908,0.00706653
3.46553,-0.0102487,0.00282075,1.50304,0.0218908,0.00458325,0.00365884,0.999743,0.0437526,0.00932448,0.00711551
3.4755,-0.0103297,0.00276445,1.50314,0.0219042,0.00467483,0.00366637,0.999742,0.0437788,0.00950802,0.00712644
3.4855,-0.0103984,0.00270497,1.50321,0.0219011,0.00477296,0.00367166,0.999742,0.043772,0.00970444,0.00713276
3.49552,-0.0104631,0.00264845,1.50326,0.0218856,0.00488697,0.0036741,0.999742,0.0437402,0.0099324,0.0071328
3.50548,-0.0105197,0.00259541,1.50327,0.0218644,0.0050106,0.00367407,0.999742,0.0436968,0.0101794,0.00712756
3.51554,-0.0105701,0.00254183,1.50327,0.0218465,0.00513195,0.00367498,0.999741,0.0436602,0.010422,0.00712428
3.52556,-0.0106011,0.00249505,1.50327,0.0218686,0.00525354,0.00365843,0.99974,0.0437039,0.0106646,0.00708566
3.5355,-0.0106258,0.00244806,1.50325,0.0218937,0.0053639,0.00364438,0.999739,0.0437534,0.0108848,0.00705246
3.54551,-0.0106454,0.00239425,1.50321,0.0219179,0.0054696,0.00363037,0.999738,0.0438013,0.0110957,0.00701956
3.5555,-0.0106614,0.00233998,1.50315,0.0219364,0.0055756,0.00361271,0.999737,0.0438377,0.011307,0.00697942
3.56546,-0.0106731,0.002285,1.50307,0.0219485,0.00568427,0.00359453,0.999736,0.0438615,0.0115236,0.00693817
3.57555,-0.0106772,0.00222626,1.503,0.0219607,0.00576307,0.00358973,0.999736,0.0438854,0.011681,0.00692497
3.58557,-0.0106799,0.00216885,1.50291,0.0219764,0.00585223,0.00358857,0.999735,0.0439164,0.0118594,0.00691856
3.59549,-0.0106792,0.00210829,1.50283,0.0219905,0.00594679,0.00359095,0.999734,0.0439438,0.0120486,0.00691901
3.6055,-0.0106768,0.00204433,1.50274,0.0220103,0.00604862,0.00358731,0.999733,0.0439829,0.0122522,0.00690702
3.61556,-0.0106654,0.00197996,1.50265,0.0220233,0.006135,0.00358404,0.999732,0.0440084,0.0124249,0.00689651
3.6255,-0.0106592,0.00191018,1.50255,0.0219999,0.00621496,0.00360035,0.999732,0.0439609,0.0125853,0.00692592
3.63554,-0.0106466,0.00184023,1.50244,0.0219806,0.00628368,0.00361753,0.999732,0.0439217,0.0127234,0.0069575
3.64557,-0.0106286,0.00176649,1.50234,0.0219678,0.00634413,0.00363646,0.999732,0.0438954,0.012845,0.00699288
3.6556,-0.0105982,0.00168645,1.50224,0.021963,0.00639106,0.00365139,0.999732,0.0438852,0.0129394,0.00702074
3.66558,-0.0105535,0.00160052,1.50216,0.0219566,0.00643105,0.0036683,0.999731,0.043872,0.0130201,0.00705288
3.6756,-0.0104967,0.00151084,1.50208,0.0219481,0.00646115,0.00368622,0.999731,0.0438545,0.013081,0.00708751
3.68568,-0.0104295,0.00141861,1.50202,0.0219289,0.00648688,0.00370761,0.999732,0.0438158,0.0131333,0.0071294
3.69567,-0.0103579,0.00132464,1.50197,0.0219068,0.00651861,0.00373033,0.999732,0.0437709,0.0131975,0.00717374
3.70557,-0.0102732,0.00122673,1.50194,0.0218801,0.00654029,0.00375473,0.999732,0.0437172,0.0132418,0.00722193
3.71563,-0.0101647,0.0011341,1.50195,0.0218725,0.0065551,0.00375513,0.999732,0.0437019,0.0132714,0.00722219
3.72559,-0.0100502,0.00104021,1.50197,0.0218497,0.00657026,0.00375391,0.999733,0.0436561,0.0133014,0.00721941
3.73557,-0.00993917,0.000951754,1.502,0.0218113,0.00662261,0.00374354,0.999733,0.0435792,0.0134054,0.00719689
3.74556,-0.00983406,0.000867911,1.50205,0.0217622,0.00669975,0.00373069,0.999734,0.0434805,0.0135587,0.0071685
3.75546,-0.00973738,0.000771923,1.50209,0.0216755,0.00678591,0.00373649,0.999735,0.0433065,0.0137306,0.00717756
3.76551,-0.00962759,0.000672666,1.50217,0.0215743,0.00687398,0.00374049,0.999737,0.0431033,0.0139062,0.00718317
3.77568,-0.00947228,0.000576123,1.50229,0.0215041,0.00689589,0.00373206,0.999738,0.0429628,0.0139491,0.00716635
3.78559,-0.00931118,0.00048244,1.50243,0.0214255,0.00690498,0.00372711,0.99974,0.0428057,0.0139665,0.00715716
3.79555,-0.00914761,0.000394788,1.50258,0.0213428,0.00689726,0.00372374,0.999741,0.0426402,0.0139504,0.0071519
3.80561,-0.008985,0.000309104,1.50274,0.0212555,0.00686601,0.00372349,0.999744,0.0424658,0.0138872,0.00715393
3.81555,-0.00881771,0.000226362,1.50291,0.0211672,0.00681423,0.00371979,0.999746,0.0422896,0.0137829,0.00714995
3.82561,-0.00864363,0.000145108,1.50309,0.0210729,0.0067395,0.00371288,0.999748,0.0421015,0.0136325,0.00714057
3.83561,-0.0084837,5.61863e-05,1.50324,0.0209314,0.00665168,0.00372334,0.999752,0.0418188,0.0134563,0.00716708
3.84562,-0.00831008,-2.8155e-05,1.50339,0.0207981,0.00655716,0.00373099,0.999755,0.0415527,0.0132667,0.00718809
3.85569,-0.00814621,-8.04419e-05,1.50357,0.0206698,0.00645625,0.00374071,0.999758,0.0412966,0.0130644,0.00721339
3.86559,-0.00797916,-0.000124048,1.50375,0.020551,0.00634918,0.00375072,0.999762,0.0410595,0.0128498,0.00723934
3.87556,-0.00780768,-0.000156836,1.50393,0.0204365,0.00624469,0.00375872,0.999765,0.040831,0.0126404,0.00726107
3.8855,-0.00763151,-0.000182358,1.50411,0.0203174,0.00612848,0.00376126,0.999768,0.0405935,0.0124073,0.00727237
3.89551,-0.00745869,-0.000194236,1.50428,0.0201877,0.00600082,0.00376334,0.999771,0.0403349,0.0121511,0.00728327
3.90554,-0.00729013,-0.000198299,1.50444,0.0200535,0.00584739,0.003765,0.999775,0.0400675,0.0118434,0.00729435
3.91548,-0.00713174,-0.000189967,1.50458,0.0199259,0.00568914,0.00376332,0.999778,0.0398132,0.011526,0.00729879
3.9255,-0.00698788,-0.000175864,1.50469,0.0198054,0.00555438,0.00375349,0.999781,0.0395733,0.0112552,0.00728585
3.93573,-0.00683705,-0.000170444,1.50477,0.0197069,0.0054234,0.00374081,0.999784,0.0393772,0.0109921,0.00726674
3.94546,-0.00669468,-0.000158283,1.50485,0.0196079,0.00529906,0.00372563,0.999787,0.0391803,0.0107422,0.00724234
3.95548,-0.00656587,-0.00011032,1.50492,0.0194958,0.00519325,0.00370743,0.99979,0.0389569,0.0105291,0.00721128
3.96551,-0.00644551,-5.67454e-05,1.50498,0.0193837,0.00509447,0.00369021,0.999792,0.0387335,0.0103301,0.00718182
3.97549,-0.0063269,5.32611e-06,1.50502,0.0192885,0.00498564,0.00367358,0.999795,0.038544,0.0101111,0.00715375
3.98548,-0.0062254,7.40216e-05,1.50503,0.0192145,0.00488472,0.00366802,0.999797,0.0383967,0.00990858,0.00714725
3.99551,-0.00612321,0.000132087,1.50503,0.0191834,0.00478259,0.00366219,0.999798,0.0383351,0.00970391,0.0071398
4.00552,-0.0060323,0.000195762,1.505,0.0191846,0.00468285,0.00365974,0.999798,0.0383382,0.00950438,0.00713871
4.01563,-0.00593118,0.000285745,1.50501,0.0192414,0.00456687,0.0036359,0.999798,0.0384529,0.00927194,0.00709495
4.02561,-0.00583506,0.000362253,1.50498,0.0193231,0.00445959,0.00360864,0.999797,0.0386173,0.00905694,0.00704381
4.0356,-0.00575017,0.000443189,1.50494,0.0194086,0.00435061,0.00358369,0.999796,0.0387893,0.00883866,0.00699736
4.04552,-0.005663,0.000534561,1.5049,0.0195146,0.00422171,0.00354916,0.999794,0.0390025,0.00858032,0.0069324
4.05557,-0.00558949,0.000624477,1.50484,0.019628,0.0040959,0.00351895,0.999793,0.0392305,0.00832834,0.00687595
4.06555,-0.00552618,0.000709905,1.50478,0.0197543,0.00396725,0.00349196,0.999791,0.0394842,0.00807089,0.006826
4.07554,-0.00547585,0.000792926,1.50471,0.0198898,0.00384735,0.003464,0.999789,0.0397562,0.00783095,0.00677375
4.08555,-0.00543279,0.000874683,1.50464,0.0200379,0.00372965,0.0034355,0.999786,0.0400535,0.00759546,0.00672031
4.09564,-0.00540177,0.000980315,1.5046,0.0201845,0.00359528,0.00340943,0.999784,0.0403478,0.0073267,0.00667248
4.10585,-0.00538495,0.00104484,1.50453,0.0203506,0.00344409,0.00340015,0.999781,0.0406811,0.00702512,0.00665885
4.11567,-0.00539281,0.00111662,1.50447,0.0204823,0.00326437,0.00342815,0.999779,0.0409456,0.00666778,0.00672126
4.1256,-0.00540781,0.00116367,1.50438,0.0206444,0.00310043,0.00344966,0.999776,0.0412707,0.00634196,0.00676995
4.13566,-0.00542669,0.00123004,1.50433,0.0207953,0.00293256,0.00347352,0.999773,0.0415735,0.00600828,0.00682367
4.1456,-0.00544724,0.00129053,1.50427,0.0209435,0.00277412,0.00349341,0.999771,0.0418709,0.00569333,0.00686918
4.15566,-0.00547841,0.00133723,1.50419,0.0210922,0.00263068,0.00351008,0.999768,0.0421693,0.00540824,0.0069077
4.16562,-0.00551683,0.00138083,1.50412,0.02123,0.00249975,0.00352391,0.999765,0.0424457,0.00514798,0.00694018
4.17571,-0.00556211,0.00142093,1.50405,0.0213685,0.00239005,0.00353577,0.999763,0.0427235,0.00493009,0.00696786
4.18564,-0.00561662,0.00145593,1.50397,0.0214981,0.00230404,0.00354873,0.99976,0.0429832,0.00475957,0.00699683
4.19569,-0.00566836,0.00148788,1.50391,0.0216273,0.00222603,0.00354431,0.999757,0.0432422,0.0046043,0.00699074
4.20572,-0.00571425,0.00152543,1.50388,0.0217857,0.00214756,0.00351865,0.999754,0.0435597,0.0044474,0.00694211
4.21592,-0.00577234,0.00155522,1.50384,0.0219306,0.0020792,0.0034899,0.999751,0.0438502,0.00431045,0.00688698
4.22557,-0.00584073,0.00157713,1.50379,0.0220619,0.00201143,0.00346041,0.999749,0.0441135,0.00417455,0.00683044
4.23568,-0.00591874,0.00159312,1.50375,0.0221905,0.00194636,0.00343446,0.999746,0.0443712,0.00404417,0.0067809
4.24563,-0.00601815,0.00160653,1.5037,0.0223142,0.0019441,0.00339454,0.999743,0.0446189,0.00403871,0.00670068
4.25576,-0.00611355,0.00160362,1.50366,0.0224392,0.0018825,0.00337304,0.999741,0.0448695,0.00391541,0.00665995
4.26558,-0.00621503,0.00159251,1.50362,0.0225607,0.00182413,0.00335208,0.999738,0.045113,0.00379856,0.00662019
